id	WR260141T	WR260142T	WR260145T	WR260146T
ENSMUSG00000079138	0.0	0.0	0.0	0.0
ENSMUSG00000042708	0.0	0.9098751103768592	0.0	0.0
ENSMUSG00000064435	0.0	0.0	0.0	0.0
ENSMUSG00000103543	0.0	0.0	0.0	0.0
ENSMUSG00000041144	0.0	0.0	0.0	0.0
ENSMUSG00000119743	0.0	0.0	0.0	0.0
ENSMUSG00000042699	12.327062887605026	11.95164494667677	31.315510140276846	35.380183982147486
ENSMUSG00000101262	43.69759502018127	47.532006214131634	121.86143344090146	115.65347941109627
ENSMUSG00000042684	0.0	0.0	0.6230751173788464	0.641025900544249
ENSMUSG00000099858	0.0	0.0	0.0	0.0
ENSMUSG00000101337	0.0	0.0	0.0	0.0
ENSMUSG00000025986	1.1291831362885234	0.0	0.6053898023162474	0.934246607798944
ENSMUSG00000100213	0.0	0.0	0.0	0.0
ENSMUSG00000103129	0.0	0.0	0.0	0.0
ENSMUSG00000100160	0.0	0.0	0.0	0.0
ENSMUSG00000101921	0.0	0.0	0.0	0.0
ENSMUSG00000101447	0.0	0.0	0.0	0.0
ENSMUSG00000081185	3.776335372114431	2.3152514811372757	22.776857068626715	18.225711715474137
ENSMUSG00000103246	0.0	0.0	0.0	0.0
ENSMUSG00000098876	0.0	0.0	0.0	0.0
ENSMUSG00000100530	0.0	0.0	0.0	0.0
ENSMUSG00000104067	0.0	0.0	0.0	0.0
ENSMUSG00000100033	8.523060329013685	2.612721872676585	10.471712924740148	17.62920456512249
ENSMUSG00002075213	0.0	0.0	0.0	0.0
ENSMUSG00002076633	0.0	0.0	0.0	0.0
ENSMUSG00000101996	0.0	0.0	0.0	0.0
ENSMUSG00000096973	0.0	0.0	0.0	0.0
ENSMUSG00000064943	0.0	0.0	0.0	0.0
ENSMUSG00000100866	0.0	0.0	0.0	0.0
ENSMUSG00000101721	0.0	0.0	0.0	0.0
ENSMUSG00000099376	0.0	0.0	0.0	0.0
ENSMUSG00000097883	0.0	0.0	0.0	0.0
ENSMUSG00002076043	0.0	0.0	0.0	0.0
ENSMUSG00000099698	0.0	0.0	0.0	0.0
ENSMUSG00000056763	0.0	0.0	0.0	0.0
ENSMUSG00000099454	0.0	0.0	0.0	0.0
ENSMUSG00000051616	0.0	0.0	0.0	0.0
ENSMUSG00000099627	0.0	0.0	0.0	0.0
ENSMUSG00000099577	0.0	0.0	0.0	0.0
ENSMUSG00000099882	0.0	0.0	0.0	0.0
ENSMUSG00000101760	0.0	0.0	0.0	0.0
ENSMUSG00000102356	0.0	0.0	0.0	0.0
ENSMUSG00000099864	0.0	0.0	0.0	0.0
ENSMUSG00002075839	0.0	0.0	0.0	0.0
ENSMUSG00000100451	0.0	0.0	0.0	0.0
ENSMUSG00000099941	0.0	0.0	0.0	0.0
ENSMUSG00002075589	0.0	0.0	0.0	0.0
ENSMUSG00000100816	0.0	0.0	0.0	0.0
ENSMUSG00000042671	0.0	0.0	0.0	0.0
ENSMUSG00000100945	0.0	0.0	0.0	0.0
ENSMUSG00000102404	0.0	0.0	0.0	0.0
ENSMUSG00000026109	1.0261474900370582	2.516502653569515	3.575969955757258	1.6979970402667552
ENSMUSG00000026475	0.0	0.0	0.0	0.0
ENSMUSG00000100671	0.0	0.0	0.0	0.0
ENSMUSG00002075527	0.0	0.0	0.0	0.0
ENSMUSG00000101242	0.0	0.0	0.0	0.0
ENSMUSG00000099924	0.0	0.0	0.0	0.0
ENSMUSG00000099625	0.0	0.0	0.0	0.0
ENSMUSG00000045954	0.9011288007435091	2.2099094333866764	5.435132177750859	8.698228373538885
ENSMUSG00000099741	0.0	0.0	0.0	0.0
ENSMUSG00000066800	0.0	0.0	0.0	0.0
ENSMUSG00000067851	1.7026541265152801	0.8947614400507548	11.410565433743901	7.378990848781315
ENSMUSG00002076532	0.0	0.0	0.0	0.0
ENSMUSG00000102556	0.0	0.0	0.0	0.0
ENSMUSG00000038608	0.0	0.0	0.0	0.0
ENSMUSG00000042501	0.0	0.0	0.0	0.0
ENSMUSG00000103810	0.0	0.0	0.0	0.0
ENSMUSG00000083422	0.0	0.0	0.0	0.0
ENSMUSG00000119312	0.0	0.0	0.0	0.0
ENSMUSG00000042641	0.0	0.0	0.0	0.0
ENSMUSG00000081417	0.0	0.0	0.0	0.0
ENSMUSG00000103448	0.0	0.0	0.0	0.0
ENSMUSG00000103192	0.0	0.0	0.0	0.0
ENSMUSG00000104488	0.0	0.0	0.0	0.0
ENSMUSG00000100212	1.1082723374683656	0.0	0.0	0.0
ENSMUSG00000102721	0.0	0.0	0.0	0.0
ENSMUSG00000100648	0.0	0.0	0.0	0.0
ENSMUSG00002076499	0.0	0.0	0.0	0.0
ENSMUSG00000099949	0.0	0.0	0.0	0.0
ENSMUSG00000099918	0.0	0.0	0.0	0.0
ENSMUSG00000026107	0.971857549872236	0.39722718986798633	0.6513033969965042	0.0
ENSMUSG00000103424	0.0	0.0	0.0	0.0
ENSMUSG00000104029	0.0	0.0	0.0	0.0
ENSMUSG00000101986	0.0	0.0	0.0	0.0
ENSMUSG00000087008	0.0	0.0	0.0	0.0
ENSMUSG00000066797	0.0	0.0	0.0	0.0
ENSMUSG00000048960	0.0	0.0	0.0	0.0
ENSMUSG00002076439	0.0	0.0	0.0	0.0
ENSMUSG00000100031	0.0	0.0	0.0	0.0
ENSMUSG00000077318	0.0	0.0	0.0	0.0
ENSMUSG00000101827	0.0	0.0	0.0	0.0
ENSMUSG00000103494	0.0	0.0	0.0	0.0
ENSMUSG00000067158	0.0	0.0	0.0	0.0
ENSMUSG00000101880	0.0	0.0	0.0	0.0
ENSMUSG00000101433	0.0	0.0	0.0	0.0
ENSMUSG00000056708	180.25257945824777	201.96116766228235	73.77449034041456	74.1617657245039
ENSMUSG00000026471	0.0	0.0	0.0	0.0
ENSMUSG00000057715	0.0	0.0	0.0	0.0
ENSMUSG00000026470	2.7174916899360637	1.7454170938459916	4.856436197390749	4.461026820324154
ENSMUSG00000103825	0.0	0.0	0.0	0.0
ENSMUSG00000099845	0.0	0.0	0.0	0.0
ENSMUSG00000103561	0.0	0.0	0.0	0.0
ENSMUSG00000101610	0.0	1.9333543296094773	0.0	2.174201250299566
ENSMUSG00000104181	0.0	0.0	0.0	0.0
ENSMUSG00000118923	0.0	0.0	0.0	0.0
ENSMUSG00000098555	0.0	0.0	0.0	0.0
ENSMUSG00000097628	0.0	0.0	0.0	0.0
ENSMUSG00000098163	0.0	0.0	0.0	0.0
ENSMUSG00000033722	0.0	0.0	0.224388886227045	0.0
ENSMUSG00000103670	0.0	0.0	0.0	0.0
ENSMUSG00000026469	1.077776253014538	1.4159549746217064	2.1668587177703604	1.8046599975221398
ENSMUSG00002076398	0.0	0.0	0.0	0.0
ENSMUSG00000018417	0.0	0.0	0.0	0.0
ENSMUSG00000101724	0.0	0.0	0.0	0.0
ENSMUSG00000100313	0.0	0.0	0.0	0.0
ENSMUSG00000100696	0.0	0.0	0.0	0.0
ENSMUSG00002075355	0.0	0.0	0.0	0.0
ENSMUSG00000072324	0.0	0.0	0.0	0.0
ENSMUSG00000026490	1.2151756630228832	0.23526879422206218	2.0573464427753154	2.733965636876552
ENSMUSG00000033701	1.2798458792521712	1.046222426622702	0.2859019715727203	0.0
ENSMUSG00000102194	0.0	0.0	0.0	0.0
ENSMUSG00000103636	0.0	0.0	0.0	0.0
ENSMUSG00000026468	0.47960775022150176	0.8821350155482965	0.0	0.6613511120249203
ENSMUSG00000103180	0.0	0.0	0.0	0.0
ENSMUSG00000062939	0.0	0.0	0.0	0.0
ENSMUSG00000101628	0.0	0.0	0.0	0.0
ENSMUSG00000078291	0.0	0.0	0.0	0.0
ENSMUSG00000033684	0.0	0.0	0.0	0.0
ENSMUSG00000102299	0.0	0.0	0.0	0.0
ENSMUSG00000102558	0.0	0.0	0.0	0.0
ENSMUSG00000016918	1.2187659315881973	1.6438818511811415	0.49006342019446536	2.6889714064268055
ENSMUSG00000033671	0.41660842709918583	0.0	1.7868527095000133	1.1489574403822767
ENSMUSG00000103717	0.0	0.0	0.0	0.0
ENSMUSG00000103771	0.0	0.0	0.0	0.0
ENSMUSG00000026489	0.0	0.0	0.0	0.0
ENSMUSG00000025938	0.0	0.0	0.0	0.0
ENSMUSG00000104518	0.0	0.0	0.0	0.0
ENSMUSG00000069620	0.0	0.0	0.0	0.0
ENSMUSG00000042414	0.0	0.0	0.0	0.0
ENSMUSG00000010609	0.0	0.0	0.0	0.0
ENSMUSG00000026163	0.0	0.0	0.0	0.0
ENSMUSG00000104219	0.0	0.0	0.0	0.0
ENSMUSG00000038855	0.6577818231557441	0.0	0.17632853125860307	0.0
ENSMUSG00002076780	0.0	0.0	0.0	0.0
ENSMUSG00000104388	0.0	0.0	0.0	0.0
ENSMUSG00000077736	0.0	0.0	0.0	0.0
ENSMUSG00000103123	0.0	0.0	0.0	0.0
ENSMUSG00000103772	0.0	0.0	0.0	0.0
ENSMUSG00000053963	0.0	0.0	0.0	0.0
ENSMUSG00000104210	0.0	0.0	0.0	0.0
ENSMUSG00000045658	3.53719519161159	4.956882025694784	8.353186568119709	5.806649814952035
ENSMUSG00000102750	0.0	0.0	0.0	0.0
ENSMUSG00000101934	0.0	0.0	0.0	0.0
ENSMUSG00000098851	0.0	0.0	0.0	0.0
ENSMUSG00000015484	0.0	0.0	0.0	0.0
ENSMUSG00000048402	0.0	0.0	0.0	0.5526503687615435
ENSMUSG00000098273	0.0	0.0	0.0	0.0
ENSMUSG00000097408	0.0	0.0	0.0	0.0
ENSMUSG00000096939	0.0	0.0	0.0	0.0
ENSMUSG00000100767	0.0	0.0	0.0	0.0
ENSMUSG00000037035	0.0	0.0	0.0	0.0
ENSMUSG00000036766	0.0	0.0	0.0	0.0
ENSMUSG00000104396	0.0	0.0	0.0	0.0
ENSMUSG00000102481	0.0	0.0	0.0	0.0
ENSMUSG00000005886	0.7039888725921034	0.5395148733375125	1.415362809788081	1.6988292853318816
ENSMUSG00000093254	0.0	0.0	0.0	0.0
ENSMUSG00000004451	6.142481409530552	3.765923250961422	4.1164664600702645	5.390078637152392
ENSMUSG00000101437	0.0	0.0	0.0	0.0
ENSMUSG00000103506	0.0	0.0	0.0	0.0
ENSMUSG00000103495	0.0	0.0	0.0	0.0
ENSMUSG00002076346	0.0	0.0	0.0	0.0
ENSMUSG00000102639	0.0	0.0	0.0	0.0
ENSMUSG00000098923	6.336460750978835	12.551056984677958	9.799533051834795	10.753981255022781
ENSMUSG00000104170	0.0	0.0	0.0	0.0
ENSMUSG00000087782	0.0	0.0	0.0	0.0
ENSMUSG00000101731	0.0	0.0	0.0	0.0
ENSMUSG00000103085	0.0	0.0	0.0	0.0
ENSMUSG00000084505	0.0	0.0	0.0	0.0
ENSMUSG00000102664	0.0	0.0	0.0	0.0
ENSMUSG00000101171	0.0	0.0	0.0	5.894651215874289
ENSMUSG00000026496	3.3807226829329737	2.5510195801988647	9.759665942120797	10.39944323707427
ENSMUSG00000025935	0.0	0.0	0.0	0.0
ENSMUSG00000025937	0.0	0.0	0.0	0.0
ENSMUSG00000102982	0.0	0.0	0.0	0.0
ENSMUSG00000067813	0.0	0.0	0.0	0.0
ENSMUSG00000077368	0.0	0.0	0.0	0.0
ENSMUSG00000097711	0.0	0.0	0.0	0.0
ENSMUSG00000102166	0.0	0.0	0.0	0.0
ENSMUSG00002075174	0.0	0.0	0.0	0.0
ENSMUSG00000104209	0.0	0.0	0.0	0.0
ENSMUSG00000026219	9.369410847198074	9.861958796798998	36.451752219702094	36.01556971424186
ENSMUSG00000103505	0.0	0.0	0.0	0.0
ENSMUSG00000104503	0.0	0.0	0.0	0.0
ENSMUSG00000073633	0.0	0.0	0.0	0.0
ENSMUSG00000026220	0.0	0.0	0.550395412457865	0.0
ENSMUSG00000118590	0.0	0.0	0.0	0.0
ENSMUSG00000099693	0.0	0.0	0.0	0.0
ENSMUSG00000026104	0.0	0.0	0.0	0.0
ENSMUSG00000026383	0.3730788028555929	0.11436633214182639	0.0	0.38584043058236644
ENSMUSG00000099569	0.0	0.0	0.0	0.0
ENSMUSG00000102687	0.0	0.0	0.0	0.0
ENSMUSG00000060743	2.356976443725531	4.335149819560977	6.318237748488918	1.6250665167050693
ENSMUSG00000084558	0.0	0.0	0.0	0.0
ENSMUSG00000038806	1.9828208630592192	2.4313142174432065	2.6576280935735577	1.6405165873046854
ENSMUSG00000052477	0.0	0.0	0.0	0.0
ENSMUSG00000103979	7.776690639184803	28.607090334730067	10.423307472083414	10.72360277690125
ENSMUSG00000064281	6.987178899166041	0.0	0.0	0.0
ENSMUSG00002076475	0.0	0.0	0.0	0.0
ENSMUSG00000118640	0.0	0.0	0.0	0.0
ENSMUSG00000101279	0.0	0.0	0.0	0.0
ENSMUSG00000066652	0.0	0.0	0.0	0.0
ENSMUSG00000025932	2.6443536945486232	2.3778178313575578	5.198304213152255	6.806631065871233
ENSMUSG00002075819	0.0	0.0	0.0	0.0
ENSMUSG00000102588	0.0	0.0	0.0	0.0
ENSMUSG00000089844	0.0	0.0	0.0	0.0
ENSMUSG00000073631	0.0	0.0	0.0	0.0
ENSMUSG00000026520	9.772129515162241	10.270699775349335	12.47414078809171	8.983464395253987
ENSMUSG00000025930	0.0	0.0	0.0	0.0
ENSMUSG00000103492	0.0	0.0	0.0	0.0
ENSMUSG00000081201	86.02964019598188	193.39585028374805	172.9617583648841	250.4408065188813
ENSMUSG00000038793	0.0	0.0	0.0	0.0
ENSMUSG00000082193	26.17456614463878	30.2070394585964	59.84657410984805	99.78708221593008
ENSMUSG00000090128	0.0	0.0	0.0	0.0
ENSMUSG00000026384	0.0	0.14908738890107534	2.1185434584633804	2.682558348572064
ENSMUSG00000091876	0.0	0.0	0.0	0.0
ENSMUSG00000103146	0.0	0.0	0.0	0.0
ENSMUSG00000100436	0.0	0.0	0.0	0.0
ENSMUSG00000090277	0.0	0.0	0.0	0.0
