id	baseMean	log2FoldChange	pvalue	padj	Direction	WR260145T	WR260146T	WR260141T	WR260142T	Uniprot	GO	KEGG	Card	VFDB	PHI	COG	eggNOG	CAZy	NT	Pfam
ENSMUSG00000031278(Acsl4)	4.63076474919317	1.15264919602367	0.406829165354883	NA	No	9	6	2	3	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	mmu:118567871 -- -- --	--	VFG036910(gb|WP_014575209)	Q6ZX14|PHI:325|Ace1|318829|Magnaporthe_oryzae|effector_(plant_avirulence_determinant)	WP_053961964_1|COG3433|Acyl carrier protein/domain	10116.ENSRNOP00000042873 KOG1075@1|root,KOG1075@2759|Eukaryota,39RKB@33154|Opisthokonta,3BK61@33208|Metazoa,3E43G@33213|Bilateria,48JXY@7711|Chordata,49GK2@7742|Vertebrata,3JJ5B@40674|Mammalia,35U9R@314146|Euarchontoglires Reverse transcriptase (RNA-dependent DNA polymerase)	--	BAA87885.1 unnamed protein product [Mus musculus]	PF00501.32|AMP-binding|AMP-binding enzyme
ENSMUSG00000083392(Gm6335)	1.24940962262973	0.00758083614687621	0.997895082409624	NA	No	3	0	0	2	sp|P63036|DNJA1_RAT DnaJ homolog subfamily A member 1 OS=Rattus norvegicus OX=10116 GN=Dnaja1 PE=1 SV=1	GO:0005524 ATP binding molecular_function|GO:0001671 ATPase activator activity molecular_function|GO:0055131 C3HC4-type RING finger domain binding molecular_function|GO:0001664 G protein-coupled receptor binding molecular_function|GO:0030544 Hsp70 protein binding molecular_function|GO:0050750 low-density lipoprotein particle receptor binding molecular_function|GO:0046872 metal ion binding molecular_function|GO:0051087 protein-folding chaperone binding molecular_function|GO:0030957 Tat protein binding molecular_function|GO:0031625 ubiquitin protein ligase binding molecular_function|GO:0051082 unfolded protein binding molecular_function|GO:0030521 androgen receptor signaling pathway biological_process|GO:0030317 flagellated sperm motility biological_process|GO:0043066 negative regulation of apoptotic process biological_process|GO:1903748 negative regulation of establishment of protein localization to mitochondrion biological_process|GO:0043508 negative regulation of JUN kinase activity biological_process|GO:1905259 negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway biological_process|GO:0031397 negative regulation of protein ubiquitination biological_process|GO:0043065 positive regulation of apoptotic process biological_process|GO:0070585 protein localization to mitochondrion biological_process|GO:0042026 protein refolding biological_process|GO:0051223 regulation of protein transport biological_process|GO:0009408 response to heat biological_process|GO:0007283 spermatogenesis biological_process|GO:0005737 cytoplasm cellular_component|GO:0005829 cytosol cellular_component|GO:0005783 endoplasmic reticulum cellular_component|GO:0016020 membrane cellular_component|GO:0015630 microtubule cytoskeleton cellular_component|GO:0005739 mitochondrion cellular_component|GO:0005634 nucleus cellular_component|GO:0048471 perinuclear region of cytoplasm cellular_component	mcal:110292552 K09502 DnaJ homolog subfamily A member 1 mcal04141 Protein processing in endoplasmic reticulum	--	VFG015290(gb|WP_005763320)	J4UPL6|PHI:5394|Mas5|176275|Beauveria_bassiana|loss_of_pathogenicity	WP_046308910_1|COG0484|DnaJ-class molecular chaperone with C-terminal Zn finger domain	10090.ENSMUSP00000030118 COG0484@1|root,KOG0712@2759|Eukaryota,38CPQ@33154|Opisthokonta,3BCGW@33208|Metazoa,3CS84@33213|Bilateria,481JQ@7711|Chordata,4978K@7742|Vertebrata,3J5QD@40674|Mammalia,35A5E@314146|Euarchontoglires,4PX90@9989|Rodentia homolog, subfamily A, member	--	XP_044101446.1 dnaJ homolog subfamily A member 1-like [Neogale vison]	PF01556.22|DnaJ_C|DnaJ C terminal domain
ENSMUSG00000052364(B630019K06Rik)	0.500934411983699	-2.69297467807815	0.553154603701875	NA	No	0	0	2	0	sp|Q9QYX7|PCLO_MOUSE Protein piccolo OS=Mus musculus OX=10090 GN=Pclo PE=1 SV=4	GO:0005509 calcium ion binding molecular_function|GO:0005544 calcium-dependent phospholipid binding molecular_function|GO:0005522 profilin binding molecular_function|GO:0098882 structural constituent of presynaptic active zone molecular_function|GO:0001222 transcription corepressor binding molecular_function|GO:0007010 cytoskeleton organization biological_process|GO:0030073 insulin secretion biological_process|GO:0048790 maintenance of presynaptic active zone structure biological_process|GO:0098815 modulation of excitatory postsynaptic potential biological_process|GO:1903423 positive regulation of synaptic vesicle recycling biological_process|GO:0099526 presynapse to nucleus signaling pathway biological_process|GO:1904071 presynaptic active zone assembly biological_process|GO:0035418 protein localization to synapse biological_process|GO:0051036 regulation of endosome size biological_process|GO:0017157 regulation of exocytosis biological_process|GO:0050808 synapse organization biological_process|GO:0097091 synaptic vesicle clustering biological_process|GO:0016080 synaptic vesicle targeting biological_process|GO:0030424 axon cellular_component|GO:0044316 cone cell pedicle cellular_component|GO:0048788 cytoskeleton of presynaptic active zone cellular_component|GO:0030425 dendrite cellular_component|GO:0098982 GABA-ergic synapse cellular_component|GO:0098978 glutamatergic synapse cellular_component|GO:0005798 Golgi-associated vesicle cellular_component|GO:0030426 growth cone cellular_component|GO:0060077 inhibitory synapse cellular_component|GO:0031594 neuromuscular junction cellular_component|GO:0043025 neuronal cell body cellular_component|GO:0098688 parallel fiber to Purkinje cell synapse cellular_component|GO:0048471 perinuclear region of cytoplasm cellular_component|GO:0014069 postsynaptic density cellular_component|GO:0048786 presynaptic active zone cellular_component|GO:0098831 presynaptic active zone cytoplasmic component cellular_component|GO:0097470 ribbon synapse cellular_component|GO:0044317 rod spherule cellular_component|GO:0045202 synapse cellular_component|GO:0043195 terminal bouton cellular_component|GO:0005802 trans-Golgi network cellular_component	rno:363449 -- -- --	ARO:3003559|cepA|AAA21532.1	--	J4UTE1|PHI:3068|Bbac|176275|Beauveria_bassiana|reduced_virulence	--	--	--	--	--
ENSMUSG00000061778(Mospd2)	10.4091644514153	0.476653934394985	0.621675114183525	NA	No	22	7	11	5	sp|E9Q6D6|ZN277_MOUSE Zinc finger protein 277 OS=Mus musculus OX=10090 GN=Znf277 PE=1 SV=1	GO:0046872 metal ion binding molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:0070301 cellular response to hydrogen peroxide biological_process|GO:2000772 regulation of cellular senescence biological_process|GO:0005694 chromosome cellular_component|GO:0005737 cytoplasm cellular_component|GO:0005730 nucleolus cellular_component	mmu:246196 -- -- --	--	VFG051124(gb|WP_004686232.1)	G4XKY8|PHI:2316|Chvel1|5016|Bipolaris_maydis|reduced_virulence_increased_virulence_(hypervirulence)	--	10090.ENSMUSP00000004715 COG5066@1|root,KOG1470@1|root,KOG0439@2759|Eukaryota,KOG1470@2759|Eukaryota,38EHR@33154|Opisthokonta,3CQIJ@33208|Metazoa,3E6RD@33213|Bilateria,48SBF@7711|Chordata,49NU8@7742|Vertebrata,3J9F4@40674|Mammalia,35EE6@314146|Euarchontoglires,4PT4A@9989|Rodentia MSP (Major sperm protein) domain	--	CAA37650.1 ORF7 [Rattus norvegicus]	PF00635.30|Motile_Sperm|MSP (Major sperm protein) domain
ENSMUSG00000047757(Fancb)	0.443986505122626	2.09383418373736	0.660874097039797	NA	No	0	2	0	0	sp|Q5XJY6|FANCB_MOUSE Fanconi anemia group B protein homolog OS=Mus musculus OX=10090 GN=Fancb PE=2 SV=2	GO:0072757 cellular response to camptothecin biological_process|GO:1901655 cellular response to ketone biological_process|GO:0071407 cellular response to organic cyclic compound biological_process|GO:0071417 cellular response to organonitrogen compound biological_process|GO:0071466 cellular response to xenobiotic stimulus biological_process|GO:0036297 interstrand cross-link repair biological_process|GO:2000042 negative regulation of double-strand break repair via homologous recombination biological_process|GO:1905168 positive regulation of double-strand break repair via homologous recombination biological_process|GO:1990414 replication-born double-strand break repair via sister chromatid exchange biological_process|GO:0000785 chromatin cellular_component|GO:0043240 Fanconi anaemia nuclear complex cellular_component	mmu:237211 K10889 fanconi anemia group B protein mmu03460 Fanconi anemia pathway	--	--	Q9HWK6|PHI:3284|Protease_iv|287|Pseudomonas_aeruginosa|increased_virulence_(hypervirulence)	--	10090.ENSMUSP00000098643 28PRW@1|root,2QWED@2759|Eukaryota,39HPR@33154|Opisthokonta,3BIAG@33208|Metazoa,3CV8I@33213|Bilateria,489KT@7711|Chordata,4969D@7742|Vertebrata,3JAXM@40674|Mammalia,35CMD@314146|Euarchontoglires,4PXJD@9989|Rodentia Fanconi anemia group B	--	EDL40747.1 Fanconi anemia, complementation group B [Mus musculus]	--
ENSMUSG00000042225(Ammecr1)	27.1265307243612	1.76443304548305	0.00376958447418617	0.0243068000706724	Up	48	50	12	10	sp|Q9JHT5|AMMR1_MOUSE Nuclear protein AMMECR1 OS=Mus musculus OX=10090 GN=Ammecr1 PE=2 SV=1	GO:0005739 mitochondrion cellular_component|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component	mmu:56068 K24611 AMME syndrome candidate gene 1 protein --	--	VFG025017(gb|WP_011853455)	Q63UB0|PHI:4666|Boab|28450|Burkholderia_pseudomallei|reduced_virulence	--	10090.ENSMUSP00000064226 KOG2482@1|root,KOG2482@2759|Eukaryota,38HAF@33154|Opisthokonta,3BDW3@33208|Metazoa,3CURX@33213|Bilateria,484GS@7711|Chordata,4966M@7742|Vertebrata,3J947@40674|Mammalia,35BQ2@314146|Euarchontoglires,4PUTS@9989|Rodentia Zinc finger protein 277	--	EDL29766.1 mCG148020 [Mus musculus]	PF08333.15|DUF1725|Protein of unknown function (DUF1725)
ENSMUSG00000001127(Araf)	92.7295428323547	0.0421031285167985	0.902559057847796	0.950085434883621	No	93	126	90	73	sp|P04627|ARAF_MOUSE Serine/threonine-protein kinase A-Raf OS=Mus musculus OX=10090 GN=Araf PE=1 SV=2	GO:0005524 ATP binding molecular_function|GO:0004709 MAP kinase kinase kinase activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0106310 protein serine kinase activity molecular_function|GO:0004674 protein serine/threonine kinase activity molecular_function|GO:0000165 MAPK cascade biological_process|GO:0043066 negative regulation of apoptotic process biological_process|GO:0016310 phosphorylation biological_process|GO:0033138 positive regulation of peptidyl-serine phosphorylation biological_process|GO:0032434 regulation of proteasomal ubiquitin-dependent protein catabolic process biological_process|GO:0032006 regulation of TOR signaling biological_process|GO:0005829 cytosol cellular_component|GO:0005739 mitochondrion cellular_component	mpah:110314283 K08845 A-Raf proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1] mpah01521 EGFR tyrosine kinase inhibitor resistance|:::|mpah01522 Endocrine resistance|:::|mpah04010 MAPK signaling pathway|:::|mpah04012 ErbB signaling pathway|:::|mpah04068 FoxO signaling pathway|:::|mpah04270 Vascular smooth muscle contraction|:::|mpah04650 Natural killer cell mediated cytotoxicity|:::|mpah04720 Long-term potentiation|:::|mpah04726 Serotonergic synapse|:::|mpah04730 Long-term depression|:::|mpah04810 Regulation of actin cytoskeleton|:::|mpah04910 Insulin signaling pathway|:::|mpah04914 Progesterone-mediated oocyte maturation|:::|mpah04928 Parathyroid hormone synthesis, secretion and action|:::|mpah05010 Alzheimer disease|:::|mpah05022 Pathways of neurodegeneration - multiple diseases|:::|mpah05034 Alcoholism|:::|mpah05160 Hepatitis C|:::|mpah05161 Hepatitis B|:::|mpah05200 Pathways in cancer|:::|mpah05205 Proteoglycans in cancer|:::|mpah05208 Chemical carcinogenesis - reactive oxygen species|:::|mpah05210 Colorectal cancer|:::|mpah05211 Renal cell carcinoma|:::|mpah05212 Pancreatic cancer|:::|mpah05213 Endometrial cancer|:::|mpah05214 Glioma|:::|mpah05215 Prostate cancer|:::|mpah05218 Melanoma|:::|mpah05219 Bladder cancer|:::|mpah05220 Chronic myeloid leukemia|:::|mpah05221 Acute myeloid leukemia|:::|mpah05223 Non-small cell lung cancer|:::|mpah05224 Breast cancer|:::|mpah05225 Hepatocellular carcinoma|:::|mpah05226 Gastric cancer	ARO:3000518|CRP|BAE77933.1	VFG030570(gb|WP_003896467)	J9VN05|PHI:10015|Atg20_(cnag_02730)|5207|Cryptococcus_neoformans|reduced_virulence	--	10090.ENSMUSP00000001155 COG0515@1|root,KOG0193@2759|Eukaryota,38DE5@33154|Opisthokonta,3BFQ4@33208|Metazoa,3CRAQ@33213|Bilateria,483F4@7711|Chordata,48VQX@7742|Vertebrata,3JE7B@40674|Mammalia,35IQT@314146|Euarchontoglires,4PT39@9989|Rodentia Serine threonine-protein kinase	--	BAE22503.1 unnamed protein product [Mus musculus]	PF02196.19|RBD|Raf-like Ras-binding domain
ENSMUSG00000037217(Syn1)	2.39519299162142	-0.317811217281049	0.864517893570031	NA	No	2	3	4	1	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	mmu:20964 K19941 synapsin --	--	VFG013260(gb|WP_010868968)	A0A0E0S657|PHI:1502|Gzhmg034|5518|Fusarium_graminearum|unaffected_pathogenicity	--	10116.ENSRNOP00000065391 KOG1075@1|root,KOG1075@2759|Eukaryota,39RKB@33154|Opisthokonta,3BK61@33208|Metazoa,3E43G@33213|Bilateria,48JXY@7711|Chordata,49GK2@7742|Vertebrata,3JJ5B@40674|Mammalia,35U9R@314146|Euarchontoglires Reverse transcriptase (RNA-dependent DNA polymerase)	--	EDL78640.1 rCG65853 [Rattus norvegicus]	PF10581.13|Synapsin_N|Synapsin N-terminal
ENSMUSG00000009406(Elk1)	33.7721486315296	-0.468117206696546	0.372975175267837	0.577912479957931	No	28	38	39	31	sp|P41969|ELK1_MOUSE ETS domain-containing protein Elk-1 OS=Mus musculus OX=10090 GN=Elk1 PE=1 SV=3	GO:0003682 chromatin binding molecular_function|GO:0001228 DNA-binding transcription activator activity, RNA polymerase II-specific molecular_function|GO:0003700 DNA-binding transcription factor activity molecular_function|GO:0000981 DNA-binding transcription factor activity, RNA polymerase II-specific molecular_function|GO:0003690 double-stranded DNA binding molecular_function|GO:0030374 nuclear receptor coactivator activity molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:0061629 RNA polymerase II-specific DNA-binding transcription factor binding molecular_function|GO:1990837 sequence-specific double-stranded DNA binding molecular_function|GO:0000976 transcription cis-regulatory region binding molecular_function|GO:0071480 cellular response to gamma radiation biological_process|GO:0071396 cellular response to lipid biological_process|GO:0071394 cellular response to testosterone stimulus biological_process|GO:0010467 gene expression biological_process|GO:0110088 hippocampal neuron apoptotic process biological_process|GO:0001889 liver development biological_process|GO:0030324 lung development biological_process|GO:0045893 positive regulation of DNA-templated transcription biological_process|GO:0045944 positive regulation of transcription by RNA polymerase II biological_process|GO:0006355 regulation of DNA-templated transcription biological_process|GO:0006357 regulation of transcription by RNA polymerase II biological_process|GO:0071774 response to fibroblast growth factor biological_process|GO:0009416 response to light stimulus biological_process|GO:0043679 axon terminus cellular_component|GO:0030425 dendrite cellular_component|GO:0031966 mitochondrial membrane cellular_component|GO:0043025 neuronal cell body cellular_component|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component	mmu:13712 K04375 ETS domain-containing protein Elk-1 mmu04010 MAPK signaling pathway|:::|mmu04012 ErbB signaling pathway|:::|mmu04014 Ras signaling pathway|:::|mmu04510 Focal adhesion|:::|mmu04910 Insulin signaling pathway|:::|mmu04912 GnRH signaling pathway|:::|mmu04921 Oxytocin signaling pathway|:::|mmu05140 Leishmaniasis|:::|mmu05161 Hepatitis B|:::|mmu05163 Human cytomegalovirus infection|:::|mmu05166 Human T-cell leukemia virus 1 infection|:::|mmu05200 Pathways in cancer|:::|mmu05205 Proteoglycans in cancer|:::|mmu05213 Endometrial cancer|:::|mmu05225 Hepatocellular carcinoma	--	VFG007705(gb|WP_010948778)	A0QLI5|PHI:9247|Mav_4644|1764|Mycobacterium_avium|reduced_virulence	--	10116.ENSRNOP00000044114 KOG1508@1|root,KOG1508@2759|Eukaryota,38BTK@33154|Opisthokonta,3BFWB@33208|Metazoa,3CUC3@33213|Bilateria,484EB@7711|Chordata,497MY@7742|Vertebrata,3J374@40674|Mammalia,359BS@314146|Euarchontoglires,4Q1A7@9989|Rodentia Belongs to the nucleosome assembly protein (NAP) family	--	AAS66243.1 LRRGT00152 [Rattus norvegicus]	--
ENSMUSG00000001134(Uxt)	33.7907142708177	-0.598236029839038	0.24640122091517	0.450268897743794	No	32	31	42	31	sp|Q9WTZ0|UXT_MOUSE Protein UXT OS=Mus musculus OX=10090 GN=Uxt PE=1 SV=2	GO:0048487 beta-tubulin binding molecular_function|GO:0003682 chromatin binding molecular_function|GO:0003714 transcription corepressor activity molecular_function|GO:0006915 apoptotic process biological_process|GO:0007098 centrosome cycle biological_process|GO:0000226 microtubule cytoskeleton organization biological_process|GO:0000122 negative regulation of transcription by RNA polymerase II biological_process|GO:0005813 centrosome cellular_component|GO:0005737 cytoplasm cellular_component|GO:0005856 cytoskeleton cellular_component|GO:0005634 nucleus cellular_component|GO:1990062 RPAP3/R2TP/prefoldin-like complex cellular_component|GO:0000922 spindle pole cellular_component	mcal:110286710 K26537 protein UXT --	--	--	I1S282|PHI:1452|Gzhsf003|5518|Fusarium_graminearum|unaffected_pathogenicity	--	10090.ENSMUSP00000101259 COG3590@1|root,KOG3624@2759|Eukaryota,38BNF@33154|Opisthokonta,3B9I2@33208|Metazoa,3CW8Q@33213|Bilateria,4835Y@7711|Chordata,491MX@7742|Vertebrata,3J22E@40674|Mammalia,35NFN@314146|Euarchontoglires,4PTNU@9989|Rodentia Membrane metallo-endopeptidase-like 1	--	EDL38424.1 mCG148344 [Mus musculus]	PF02996.21|Prefoldin|Prefoldin subunit
ENSMUSG00000054737(Zfp182)	4.85377838527068	0.436037191814235	0.746026466299848	NA	No	7	6	2	5	sp|Q6P560|ZN182_MOUSE Zinc finger protein 182 OS=Mus musculus OX=10090 GN=Znf182 PE=2 SV=1	GO:0000981 DNA-binding transcription factor activity, RNA polymerase II-specific molecular_function|GO:0046872 metal ion binding molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:0006357 regulation of transcription by RNA polymerase II biological_process|GO:0005634 nucleus cellular_component	mmu:319535 K09228 KRAB domain-containing zinc finger protein mmu05168 Herpes simplex virus 1 infection	--	VFG024650(gb|WP_008257053)	I1RC01|PHI:1506|Gzhome001|5518|Fusarium_graminearum|unaffected_pathogenicity	--	10090.ENSMUSP00000064226 KOG2482@1|root,KOG2482@2759|Eukaryota,38HAF@33154|Opisthokonta,3BDW3@33208|Metazoa,3CURX@33213|Bilateria,484GS@7711|Chordata,4966M@7742|Vertebrata,3J947@40674|Mammalia,35BQ2@314146|Euarchontoglires,4PUTS@9989|Rodentia Zinc finger protein 277	--	XP_036017873.1 zinc finger protein 182 isoform X4 [Mus musculus]	PF12488.12|DUF3704|Protein of unknown function (DUF3704)
ENSMUSG00000031079(Zfp300)	0.854544899743517	3.04349562239992	0.359473464428989	NA	No	2	2	0	0	sp|Q6P560|ZN182_MOUSE Zinc finger protein 182 OS=Mus musculus OX=10090 GN=Znf182 PE=2 SV=1	GO:0000981 DNA-binding transcription factor activity, RNA polymerase II-specific molecular_function|GO:0046872 metal ion binding molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:0006357 regulation of transcription by RNA polymerase II biological_process|GO:0005634 nucleus cellular_component	mmu:245368 K09228 KRAB domain-containing zinc finger protein mmu05168 Herpes simplex virus 1 infection	--	VFG010833(gb|WP_011946387)	I1RBT2|PHI:1347|Gzc2h007|5518|Fusarium_graminearum|reduced_virulence	--	10090.ENSMUSP00000046514 KOG1721@1|root,KOG1721@2759|Eukaryota,39W70@33154|Opisthokonta,3BJCV@33208|Metazoa,3D3CZ@33213|Bilateria,48022@7711|Chordata,48ZI5@7742|Vertebrata,3JG4M@40674|Mammalia,35VCJ@314146|Euarchontoglires,4PT78@9989|Rodentia Zinc finger protein	--	NP_899008.2 zinc finger protein 300 isoform 2 [Mus musculus]	PF13465.10|zf-H2C2_2|Zinc-finger double domain
ENSMUSG00000031148(Gpkow)	2.45995400581646	1.00242381729692	0.628283497980466	NA	No	8	0	2	1	sp|Q56A08|GPKOW_MOUSE G-patch domain and KOW motifs-containing protein OS=Mus musculus OX=10090 GN=Gpkow PE=1 SV=2	GO:0003723 RNA binding molecular_function|GO:0000398 mRNA splicing, via spliceosome biological_process|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component|GO:0005681 spliceosomal complex cellular_component	mmu:209416 K13101 G patch domain and KOW motifs-containing protein --	--	VFG043008(gb|WP_000728388)	G7TB42|PHI:9586|Xoc_3249|347|Xanthomonas_oryzae|reduced_virulence	--	10090.ENSMUSP00000076178 KOG4315@1|root,KOG4315@2759|Eukaryota,38EYB@33154|Opisthokonta,3BFDC@33208|Metazoa,3CXRC@33213|Bilateria,486DM@7711|Chordata,48WGS@7742|Vertebrata,3J7KF@40674|Mammalia,35DH3@314146|Euarchontoglires,4PXQG@9989|Rodentia G patch domain and KOW	--	XP_029328797.1 G-patch domain and KOW motifs-containing protein [Mus caroli]	PF12656.11|G-patch_2|G-patch domain
ENSMUSG00000039382(Wdr45)	1.4954600831965	-1.33746108313793	0.570157489155013	NA	No	1	1	3	1	sp|Q5U2Y0|WIPI4_RAT WD repeat domain phosphoinositide-interacting protein 4 OS=Rattus norvegicus OX=10116 GN=Wdr45 PE=2 SV=1	GO:1901981 phosphatidylinositol phosphate binding molecular_function|GO:0080025 phosphatidylinositol-3,5-bisphosphate binding molecular_function|GO:0032266 phosphatidylinositol-3-phosphate binding molecular_function|GO:0019901 protein kinase binding molecular_function|GO:0000045 autophagosome assembly biological_process|GO:0006914 autophagy biological_process|GO:0000422 autophagy of mitochondrion biological_process|GO:0009267 cellular response to starvation biological_process|GO:0044804 nucleophagy biological_process|GO:2000786 positive regulation of autophagosome assembly biological_process|GO:0034497 protein localization to phagophore assembly site biological_process|GO:0005829 cytosol cellular_component|GO:0019898 extrinsic component of membrane cellular_component|GO:0000407 phagophore assembly site cellular_component|GO:0034045 phagophore assembly site membrane cellular_component	mmu:54636 K22991 WD repeat-containing protein 45 mmu04140 Autophagy - animal	ARO:3005210|SHV-195|WP_068981648.1	VFG023113(gb|WP_041316681)	J9VW97|PHI:10476|Liv4_(cnag_06283)|5207|Cryptococcus_neoformans|reduced_virulence	--	10090.ENSMUSP00000101259 COG3590@1|root,KOG3624@2759|Eukaryota,38BNF@33154|Opisthokonta,3B9I2@33208|Metazoa,3CW8Q@33213|Bilateria,4835Y@7711|Chordata,491MX@7742|Vertebrata,3J22E@40674|Mammalia,35NFN@314146|Euarchontoglires,4PTNU@9989|Rodentia Membrane metallo-endopeptidase-like 1	--	XP_052026847.1 WD repeat domain phosphoinositide-interacting protein 4 isoform X3 [Apodemus sylvaticus]	PF21032.1|PROPPIN|PROPPIN
ENSMUSG00000031149(Praf2)	17.195609718478	-0.92792990940879	0.201369387275861	0.396119933602551	No	17	11	26	15	sp|Q9JIG8|PRAF2_MOUSE PRA1 family protein 2 OS=Mus musculus OX=10090 GN=Praf2 PE=1 SV=1	GO:0015031 protein transport biological_process|GO:0010008 endosome membrane cellular_component|GO:0016020 membrane cellular_component	mmu:54637 K20392 PRA1 family protein 2 --	--	--	I1RKR8|PHI:1175_PHI:6148|(sc_srb10)_Fgssn3|5518|Fusarium_graminearum|reduced_virulence	--	10090.ENSMUSP00000033489 KOG4050@1|root,KOG4050@2759|Eukaryota,39VMP@33154|Opisthokonta,3BQE9@33208|Metazoa,3CX6I@33213|Bilateria,487J4@7711|Chordata,491ZC@7742|Vertebrata,3J586@40674|Mammalia,35DPE@314146|Euarchontoglires,4Q01K@9989|Rodentia PRA1 family protein	--	NP_613068.1 PRA1 family protein 2 [Mus musculus]	PF03208.23|PRA1|PRA1 family protein
ENSMUSG00000031150(Ccdc120)	3.6657334149271	0.12599027566138	0.934273888027757	NA	No	6	3	2	4	sp|A2AEV7|CC120_MOUSE Coiled-coil domain-containing protein 120 OS=Mus musculus OX=10090 GN=Ccdc120 PE=1 SV=1	GO:0034454 microtubule anchoring at centrosome biological_process|GO:0008104 protein localization biological_process|GO:0120103 centriolar subdistal appendage cellular_component|GO:0005814 centriole cellular_component|GO:0005768 endosome cellular_component|GO:0030426 growth cone cellular_component	mmu:54648 K25399 coiled-coil domain containing protein 120 --	--	VFG031263(gb|WP_013827113)	C6DCT4|PHI:10597|Hcp1|554|Pectobacterium_carotovorum|unaffected_pathogenicity	--	10090.ENSMUSP00000033490 KOG3529@1|root,KOG3529@2759|Eukaryota,39S2J@33154|Opisthokonta,3BFG4@33208|Metazoa,3CVUP@33213|Bilateria,48AB4@7711|Chordata,490UQ@7742|Vertebrata,3JEF0@40674|Mammalia,35HAU@314146|Euarchontoglires,4PZ8G@9989|Rodentia Coiled-coil domain-containing protein 120	--	XP_023413643.1 coiled-coil domain-containing protein 120 isoform X4 [Loxodonta africana]	--
ENSMUSG00000000134(Tfe3)	13.4282777996546	-0.883073635240879	0.290383916149459	NA	No	8	14	22	10	sp|Q64092|TFE3_MOUSE Transcription factor E3 OS=Mus musculus OX=10090 GN=Tfe3 PE=1 SV=2	GO:0003677 DNA binding molecular_function|GO:0003700 DNA-binding transcription factor activity molecular_function|GO:0000981 DNA-binding transcription factor activity, RNA polymerase II-specific molecular_function|GO:0070888 E-box binding molecular_function|GO:0046982 protein heterodimerization activity molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:1990837 sequence-specific double-stranded DNA binding molecular_function|GO:0000976 transcription cis-regulatory region binding molecular_function|GO:0002250 adaptive immune response biological_process|GO:0006959 humoral immune response biological_process|GO:0007040 lysosome organization biological_process|GO:0120163 negative regulation of cold-induced thermogenesis biological_process|GO:0090336 positive regulation of brown fat cell differentiation biological_process|GO:0045785 positive regulation of cell adhesion biological_process|GO:0045893 positive regulation of DNA-templated transcription biological_process|GO:0045944 positive regulation of transcription by RNA polymerase II biological_process|GO:0045670 regulation of osteoclast differentiation biological_process|GO:0006357 regulation of transcription by RNA polymerase II biological_process|GO:0005737 cytoplasm cellular_component|GO:0005829 cytosol cellular_component|GO:0005765 lysosomal membrane cellular_component|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component|GO:0005667 transcription regulator complex cellular_component	mmu:209446 K09105 transcription factor E3 mmu04137 Mitophagy - animal|:::|mmu05202 Transcriptional misregulation in cancer|:::|mmu05211 Renal cell carcinoma	ARO:3005252|SHV-221|WP_122630875.1	VFG025801(gb|WP_012327708)	G0X7X3|PHI:952_PHI:3194|Um05312|5270|Ustilago_maydis|reduced_virulence	--	10090.ENSMUSP00000076864 KOG1318@1|root,KOG1318@2759|Eukaryota,38H9B@33154|Opisthokonta,3BBTU@33208|Metazoa,3D1QM@33213|Bilateria,484YH@7711|Chordata,491Q3@7742|Vertebrata,3J556@40674|Mammalia,35DRE@314146|Euarchontoglires,4PSES@9989|Rodentia MITF/TFEB/TFEC/TFE3 N-terminus	--	NP_001258420.1 transcription factor E3 isoform d [Mus musculus]	PF15951.9|MITF_TFEB_C_3_N|MITF/TFEB/TFEC/TFE3 N-terminus
